"Component Ref ID"; "Pin Ref ID"; "Net Name"; "Mount"; "Side"; posX; posY
"F2"; "2"; "24V_FUSED"; "SMD"; "TOP";54.2952; -22.5298
"J7"; "1"; "DGND"; "SMD"; "TOP";20.7872; -114.2308
"J7"; "2"; "RRST_O//RRST_MONO_O"; "SMD"; "TOP";22.0572; -108.2308
"J7"; "3"; "RSEL_O//RRST_MONO_O"; "SMD"; "TOP";23.3272; -114.2308
"J7"; "4"; "SDATA1_O//SDATA1_MONO_O"; "SMD"; "TOP";24.5972; -108.2308
"J7"; "5"; "DCLK_O//DCLK_MONO_O"; "SMD"; "TOP";25.8672; -114.2308
"J7"; "6"; "LE_O//LE_MONO_O"; "SMD"; "TOP";27.1372; -108.2308
"J7"; "7"; "GCLK_O//GCLK_MONO_O"; "SMD"; "TOP";28.4072; -114.2308
"J7"; "8"; "SDATA_CPU_I//SDATA_CPU_MONO_I"; "SMD"; "TOP";29.6772; -108.2308
"J7"; "9"; "SDATA2_O//SDATA2_MONO_O"; "SMD"; "TOP";30.9472; -114.2308
"J7"; "10"; "SDATA3_O//SDATA3_MONO_O"; "SMD"; "TOP";32.2172; -108.2308
"J7"; "11"; "SDATA4_O//SDATA4_MONO_O"; "SMD"; "TOP";33.4872; -114.2308
"J7"; "12"; "DGND"; "SMD"; "TOP";34.7572; -108.2308
"J7"; "13"; "SDATA5_O"; "SMD"; "TOP";36.0272; -114.2308
"J7"; "14"; "SDATA6_O"; "SMD"; "TOP";37.2972; -108.2308
"J7"; "15"; "SDATA7_O"; "SMD"; "TOP";38.5672; -114.2308
"J7"; "16"; "SDATA8_O"; "SMD"; "TOP";39.8372; -108.2308
"J7"; "17"; "DGND"; "SMD"; "TOP";41.1072; -114.2308
"J7"; "18"; "DGND"; "SMD"; "TOP";42.3772; -108.2308
"LED1"; "A"; "SYS_VDD1_3P3V"; "SMD"; "TOP";46.1772; -105.0290
"LED1"; "K"; "NetLED1_K"; "SMD"; "TOP";44.8272; -105.0290
"R102"; "1"; "DGND"; "SMD"; "TOP";56.9408; 4.2418
"R102"; "2"; "CHASSIS"; "SMD"; "TOP";59.7408; 4.2418
"M5"; "1"; "CHASSIS"; "THT"; "TOP"; 68.9996; 4.3499
"M5"; ""; " NONET_00226"; "THT"; "TOP"; 66.7722; 5.2725
"M5"; ""; " NONET_00227"; "THT"; "TOP"; 65.8496; 9.9109
"M5"; ""; " NONET_00228"; "THT"; "TOP"; 72.1496; 9.9109
"M5"; ""; " NONET_00229"; "THT"; "TOP"; 72.1496; 7.4999
"M5"; ""; " NONET_00230"; "THT"; "TOP"; 71.2270; 5.2725
"M5"; ""; " NONET_00231"; "THT"; "TOP"; 68.9996; 4.3499
"M4"; "1"; "VLED"; "THT"; "TOP"; 51.0000; 4.3499
"M4"; ""; " NONET_00232"; "THT"; "TOP"; 48.7726; 5.2725
"M4"; ""; " NONET_00233"; "THT"; "TOP"; 47.8500; 9.9109
"M4"; ""; " NONET_00234"; "THT"; "TOP"; 54.1500; 9.9109
"M4"; ""; " NONET_00235"; "THT"; "TOP"; 54.1500; 7.4999
"M4"; ""; " NONET_00236"; "THT"; "TOP"; 53.2274; 5.2725
"M4"; ""; " NONET_00237"; "THT"; "TOP"; 51.0000; 4.3499
"M3"; "1"; "24V_SIGN"; "THT"; "TOP"; 33.0000; 4.3499
"M3"; ""; " NONET_00238"; "THT"; "TOP"; 30.7726; 5.2725
"M3"; ""; " NONET_00239"; "THT"; "TOP"; 29.8500; 9.9109
"M3"; ""; " NONET_00240"; "THT"; "TOP"; 36.1500; 9.9109
"M3"; ""; " NONET_00241"; "THT"; "TOP"; 36.1500; 7.4999
"M3"; ""; " NONET_00242"; "THT"; "TOP"; 35.2274; 5.2725
"M3"; ""; " NONET_00243"; "THT"; "TOP"; 33.0000; 4.3499
"M2"; "1"; "KEY_5V"; "THT"; "TOP"; 14.9996; 4.3499
"M2"; ""; " NONET_00244"; "THT"; "TOP"; 12.7722; 5.2725
"M2"; ""; " NONET_00245"; "THT"; "TOP"; 11.8496; 9.9109
"M2"; ""; " NONET_00246"; "THT"; "TOP"; 18.1496; 9.9109
"M2"; ""; " NONET_00247"; "THT"; "TOP"; 18.1496; 7.4999
"M2"; ""; " NONET_00248"; "THT"; "TOP"; 17.2270; 5.2725
"M2"; ""; " NONET_00249"; "THT"; "TOP"; 14.9996; 4.3499
"M1"; "1"; "DGND"; "THT"; "TOP"; -3.0004; 4.3499
"M1"; ""; " NONET_00250"; "THT"; "TOP"; -5.2278; 5.2725
"M1"; ""; " NONET_00251"; "THT"; "TOP"; -6.1504; 9.9109
"M1"; ""; " NONET_00252"; "THT"; "TOP"; 0.1496; 9.9109
"M1"; ""; " NONET_00253"; "THT"; "TOP"; 0.1496; 7.4999
"M1"; ""; " NONET_00254"; "THT"; "TOP"; -0.7730; 5.2725
"M1"; ""; " NONET_00255"; "THT"; "TOP"; -3.0004; 4.3499
"R238"; "1"; "NetC24_1"; "SMD"; "TOP";49.8966; -60.3474
"R238"; "2"; "NetD2_3"; "SMD"; "TOP";48.9966; -60.3474
"R237"; "1"; "PMIC_NRESET"; "SMD"; "TOP";49.8966; -59.4474
"R237"; "2"; "NetD2_3"; "SMD"; "TOP";48.9966; -59.4474
"TH4"; "1"; " N/C_00018"; "THT"; "TOP"; 6.0000; 7.4699
"TH3"; "1"; " N/C_00019"; "THT"; "TOP"; 60.0000; 7.4699
"J28"; "1"; "24V_IN"; "SMD"; "TOP";74.7776; -15.0622
"J28"; ""; " NONET_00256"; "THT"; "TOP"; 74.7776; -15.0622
"J28"; "2"; "0V"; "SMD"; "TOP";74.7776; -9.0622
"J28"; ""; " NONET_00257"; "THT"; "TOP"; 74.7776; -9.0622
"J26"; "1"; "VDD_5V"; "SMD"; "TOP";-8.1572; -22.5277
"J26"; ""; " NONET_00258"; "THT"; "TOP"; -8.1572; -22.5277
"J26"; "2"; "DGND"; "SMD"; "TOP";-8.1572; -26.5277
"J26"; ""; " NONET_00259"; "THT"; "TOP"; -8.1572; -26.5277
"TP57"; "1"; "I2C1_SCL"; "SMD"; "TOP";15.5966; -57.2988
"TP56"; "1"; "I2C1_SDA"; "SMD"; "TOP";15.5966; -55.7224
"TP55"; "1"; "NetR244_2"; "SMD"; "TOP";15.5966; -61.5474
"TP54"; "1"; "NetR243_2"; "SMD"; "TOP";15.5942; -63.1040
"TP18"; "1"; "RMII1_REFCLK"; "SMD"; "TOP";29.1027; -97.1707
"TP16"; "1"; "BOOT5"; "SMD"; "TOP";18.9992; -76.6826
"T1"; "1"; "ETH_TX_P"; "SMD"; "TOP";45.5500; -91.4851
"T1"; "2"; "NetC15_1"; "SMD"; "TOP";45.5500; -92.7551
"T1"; "3"; "ETH_TX_N"; "SMD"; "TOP";45.5500; -94.0251
"T1"; "4"; " N/C_00219"; "SMD"; "TOP";45.5500; -95.2951
"T1"; "5"; " N/C_00220"; "SMD"; "TOP";45.5500; -96.5651
"T1"; "6"; "ETH_RX_P"; "SMD"; "TOP";45.5500; -97.8351
"T1"; "7"; "NetC16_1"; "SMD"; "TOP";45.5500; -99.1051
"T1"; "8"; "ETH_RX_N"; "SMD"; "TOP";45.5500; -100.3751
"T1"; "9"; "ETHB_RX_N"; "SMD"; "TOP";54.3500; -100.3751
"T1"; "10"; "NetR30_2"; "SMD"; "TOP";54.3500; -99.1051
"T1"; "11"; "ETHB_RX_P"; "SMD"; "TOP";54.3500; -97.8351
"T1"; "12"; " N/C_00221"; "SMD"; "TOP";54.3500; -96.5651
"T1"; "13"; " N/C_00222"; "SMD"; "TOP";54.3500; -95.2951
"T1"; "14"; "ETHA_TX_N"; "SMD"; "TOP";54.3500; -94.0251
"T1"; "15"; "NetR29_2"; "SMD"; "TOP";54.3500; -92.7551
"T1"; "16"; "ETHA_TX_P"; "SMD"; "TOP";54.3500; -91.4851
"LED2"; "A"; "SYS_VDD1_3P3V"; "SMD"; "TOP";46.1906; -103.3489
"LED2"; "K"; "NetLED2_K"; "SMD"; "TOP";44.7906; -103.3489
"L7"; "2"; "RS485_1_A"; "SMD"; "TOP";60.2499; -38.0800
"L7"; "3"; "RS485_1_B"; "SMD"; "TOP";60.2499; -37.0800
"L7"; "4"; "NetC76_2"; "SMD"; "TOP";57.5499; -37.0800
"L7"; "1"; "NetC75_1"; "SMD"; "TOP";57.5499; -38.0800
"J18"; "1"; "DIGIN1_P"; "SMD"; "TOP";73.7000; -79.5097
"J18"; ""; " NONET_00260"; "THT"; "TOP"; 73.7000; -79.5097
"J18"; "2"; "NetJ18_2"; "SMD"; "TOP";73.7000; -75.5097
"J18"; ""; " NONET_00261"; "THT"; "TOP"; 73.7000; -75.5097
"J22"; "1"; "PLUGIN_OUT_C"; "SMD"; "TOP";-8.1572; -55.8695
"J22"; ""; " NONET_00262"; "THT"; "TOP"; -8.1572; -55.8695
"J22"; "2"; "PLUGIN_OUT_D"; "SMD"; "TOP";-8.1572; -59.8695
"J22"; ""; " NONET_00263"; "THT"; "TOP"; -8.1572; -59.8695
"J21"; "1"; "PLUGIN_OUT_A"; "SMD"; "TOP";-8.1572; -43.4823
"J21"; ""; " NONET_00264"; "THT"; "TOP"; -8.1572; -43.4823
"J21"; "2"; "PLUGIN_OUT_B"; "SMD"; "TOP";-8.1572; -47.4823
"J21"; ""; " NONET_00265"; "THT"; "TOP"; -8.1572; -47.4823
"J20"; "1"; "PLUGIN_ID"; "THT"; "TOP"; 10.0515; -42.1095
"J9"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";-3.3018; -89.6611
"J9"; "2"; "nJTAG_TRST_I"; "SMD"; "TOP";-7.8018; -90.9311
"J9"; "3"; "JTAG_TDI_I"; "SMD"; "TOP";-3.3018; -92.2011
"J9"; "4"; "JTAG_TMS_I"; "SMD"; "TOP";-7.8018; -93.4711
"J9"; "5"; "JTAG_TCK_I"; "SMD"; "TOP";-3.3018; -94.7411
"J9"; "6"; "RTCK"; "SMD"; "TOP";-7.8018; -96.0111
"J9"; "7"; "JTAG_TDO_O"; "SMD"; "TOP";-3.3018; -97.2811
"J9"; "8"; "nEXT_RST"; "SMD"; "TOP";-7.8018; -98.5511
"J9"; "9"; "DBGRQ"; "SMD"; "TOP";-3.3018; -99.8211
"J9"; "10"; "DBGACK"; "SMD"; "TOP";-7.8018; -101.0911
"J9"; "11"; "DGND"; "SMD"; "TOP";-3.3018; -102.3611
"J9"; "12"; "DGND"; "SMD"; "TOP";-7.8018; -103.6311
"F3"; "1"; "24V_UNFILT"; "SMD"; "TOP";11.0490; -53.3268
"F3"; "2"; "NetC86_1"; "SMD"; "TOP";11.0490; -49.3268
"D20"; "1"; "NetC76_2"; "SMD"; "TOP";57.5500; -34.4800
"D20"; "2"; "DGND"; "SMD"; "TOP";57.5500; -30.4801
"D19"; "1"; "DGND"; "SMD"; "TOP";50.7000; -42.3301
"D19"; "2"; "NetC75_1"; "SMD"; "TOP";50.7000; -38.3301
"TP80"; "1"; "OPTO_IN2"; "SMD"; "TOP";44.0966; -75.0724
"TP77"; "1"; "OPTO_IN1"; "SMD"; "TOP";45.8716; -75.0224
"TP37"; "1"; "NetTP37_1"; "SMD"; "TOP";15.6900; -70.8030
"SW1"; "1"; "PMIC_NRESET"; "SMD"; "TOP";8.0856; -62.9539
"SW1"; ""; " NONET_00266"; "THT"; "TOP"; 8.0856; -62.9539
"SW1"; "2"; "DGND"; "SMD"; "TOP";8.0856; -65.4939
"SW1"; ""; " NONET_00267"; "THT"; "TOP"; 8.0856; -65.4939
"RN2"; "1"; "CFG_0"; "SMD"; "TOP";39.5904; -67.2237
"RN2"; "2"; "CFG_1"; "SMD"; "TOP";39.5904; -68.0237
"RN2"; "3"; "CFG_2"; "SMD"; "TOP";39.5904; -68.8237
"RN2"; "4"; "CFG_3"; "SMD"; "TOP";39.5904; -69.6237
"RN2"; "5"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -69.6237
"RN2"; "6"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -68.8237
"RN2"; "7"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -68.0237
"RN2"; "8"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -67.2237
"RN1"; "1"; "CFG_4"; "SMD"; "TOP";39.5904; -63.4237
"RN1"; "2"; "CFG_5"; "SMD"; "TOP";39.5904; -64.2237
"RN1"; "3"; "CFG_6"; "SMD"; "TOP";39.5904; -65.0237
"RN1"; "4"; "CFG_7"; "SMD"; "TOP";39.5904; -65.8237
"RN1"; "5"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -65.8237
"RN1"; "6"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -65.0237
"RN1"; "7"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -64.2237
"RN1"; "8"; "SYS_VDD1_3P3V"; "SMD"; "TOP";41.3405; -63.4237
"R236"; "1"; "USR3"; "SMD"; "TOP";42.0906; -87.3739
"R236"; "2"; "NetQ12_1"; "SMD"; "TOP";42.0906; -86.4739
"R235"; "1"; "USR2"; "SMD"; "TOP";46.8406; -84.8989
"R235"; "2"; "NetQ11_1"; "SMD"; "TOP";47.7406; -84.8989
"R234"; "1"; "JTAG_TCK_I"; "SMD"; "TOP";0.1406; -95.0739
"R234"; "2"; "NetC98_1"; "SMD"; "TOP";1.0406; -95.0739
"R233"; "1"; "JTAG_TCK_I"; "SMD"; "TOP";0.1406; -94.1489
"R233"; "2"; "JTAG_TCK"; "SMD"; "TOP";1.0406; -94.1489
"R232"; "1"; "JTAG_TMS_I"; "SMD"; "TOP";0.1406; -93.2239
"R232"; "2"; "JTAG_TMS"; "SMD"; "TOP";1.0406; -93.2239
"R231"; "1"; "nJTAG_TRST_I"; "SMD"; "TOP";0.1406; -91.0989
"R231"; "2"; "NJTAG_TRST"; "SMD"; "TOP";1.0406; -91.0989
"Q12"; "1"; "NetQ12_1"; "SMD"; "TOP";43.2657; -86.4737
"Q12"; "2"; "DGND"; "SMD"; "TOP";43.2657; -88.3737
"Q12"; "3"; "NetLED8_K"; "SMD"; "TOP";45.6657; -87.4237
"Q11"; "1"; "NetQ11_1"; "SMD"; "TOP";47.1156; -86.1489
"Q11"; "2"; "DGND"; "SMD"; "TOP";47.1156; -88.0488
"Q11"; "3"; "NetLED7_K"; "SMD"; "TOP";49.5155; -87.0989
"Q9"; "1"; "NetQ9_1"; "SMD"; "TOP";47.1157; -81.7487
"Q9"; "2"; "DGND"; "SMD"; "TOP";47.1157; -83.6487
"Q9"; "3"; "NetLED5_K"; "SMD"; "TOP";49.5158; -82.6987
"Q4"; "1"; "BASE"; "SMD"; "TOP";32.6000; -22.6251
"Q4"; "2"; "24V_UNFILT"; "SMD"; "TOP";30.7000; -22.6251
"Q4"; "3"; "GATE"; "SMD"; "TOP";31.6500; -24.9251
"LED8"; "A"; "NetLED8_A"; "SMD"; "TOP";53.8406; -87.1989
"LED8"; "K"; "NetLED8_K"; "SMD"; "TOP";52.4406; -87.1989
"LED7"; "A"; "NetLED7_A"; "SMD"; "TOP";53.8406; -85.6989
"LED7"; "K"; "NetLED7_K"; "SMD"; "TOP";52.4406; -85.6989
"LED6"; "A"; "NetLED6_A"; "SMD"; "TOP";53.8406; -84.1739
"LED6"; "K"; "NetLED6_K"; "SMD"; "TOP";52.4406; -84.1739
"LED5"; "A"; "NetLED5_A"; "SMD"; "TOP";53.8406; -82.6739
"LED5"; "K"; "NetLED5_K"; "SMD"; "TOP";52.4406; -82.6739
"LED4"; "A"; "NetLED4_A"; "SMD"; "TOP";8.0264; -15.2926
"LED4"; "K"; "DGND"; "SMD"; "TOP";8.0264; -16.6926
"LED3"; "A"; "NetLED3_A"; "SMD"; "TOP";42.4156; -55.6489
"LED3"; "K"; "NetLED3_K"; "SMD"; "TOP";43.8156; -55.6489
"L14"; "1"; "USB_OTG1_VBUS"; "SMD"; "TOP";58.1488; -54.2117
"L14"; "2"; "NetC94_1"; "SMD"; "TOP";55.2388; -54.2117
"L8"; "1"; "USB_OTG0_VBUS"; "SMD"; "TOP";62.0196; -27.1018
"L8"; "2"; "NetC79_1"; "SMD"; "TOP";64.9296; -27.1018
"L3"; "1"; "0V"; "SMD"; "TOP";56.9344; -5.1854
"L3"; "2"; "DGND"; "SMD"; "TOP";36.3344; -5.1854
"L3"; "3"; "NetC38_1"; "SMD"; "TOP";36.3344; -15.1854
"L3"; "4"; "24V_FUSED"; "SMD"; "TOP";56.9344; -15.1854
"J24"; "0"; " N/C_00052"; "THT"; "TOP"; 66.4464; -57.3748
"J24"; ""; " NONET_00268"; "THT"; "TOP"; 66.4464; -57.3748
"J24"; "1"; "NetJ24_1"; "SMD"; "TOP";62.4964; -58.3748
"J24"; "2"; "USB_N"; "SMD"; "TOP";62.4964; -55.8748
"J24"; "3"; "USB_P"; "SMD"; "TOP";62.4964; -53.8748
"J24"; "4"; "DGND"; "SMD"; "TOP";62.4964; -51.3748
"J24"; "5"; "CHASSIS"; "SMD"; "TOP";64.8464; -62.1248
"J24"; "6"; "CHASSIS"; "SMD"; "TOP";64.8464; -47.6248
"J23"; "1"; "USB_OTG1_VBUS"; "SMD"; "TOP";72.4505; -56.1858
"J23"; "2"; "oUSB_OTG1_FS_N"; "SMD"; "TOP";72.4505; -55.5358
"J23"; "3"; "oUSB_OTG1_FS_P"; "SMD"; "TOP";72.4505; -54.8859
"J23"; "4"; "USB_OTG1_FS_ID"; "SMD"; "TOP";72.4505; -54.2359
"J23"; "5"; "DGND"; "SMD"; "TOP";72.4505; -53.5859
"J23"; "empty-1"; " N/C_00056"; "THT"; "TOP"; 72.6753; -56.9608
"J23"; "empty-2"; " N/C_00055"; "THT"; "TOP"; 72.6753; -52.8109
"J23"; "Z1"; "CHASSIS"; "SMD"; "TOP";75.1254; -58.8858
"J23"; "Z2"; "CHASSIS"; "SMD"; "TOP";75.1254; -56.0357
"J23"; "Z3"; "CHASSIS"; "SMD"; "TOP";75.1254; -53.7357
"J23"; "Z4"; "CHASSIS"; "SMD"; "TOP";75.1254; -50.8859
"J2"; "1"; "DGND"; "SMD"; "TOP";49.4138; -114.2257
"J2"; "2"; "RRST_RGB_O"; "SMD"; "TOP";50.6838; -108.2256
"J2"; "3"; "RSEL_RGB_O"; "SMD"; "TOP";51.9538; -114.2257
"J2"; "4"; "SDATA1_RGB_O"; "SMD"; "TOP";53.2238; -108.2256
"J2"; "5"; "DCLK_RGB_O"; "SMD"; "TOP";54.4938; -114.2257
"J2"; "6"; "LE_RGB_O"; "SMD"; "TOP";55.7638; -108.2256
"J2"; "7"; "GCLK_RGB_O"; "SMD"; "TOP";57.0338; -114.2257
"J2"; "8"; "SDATA_CPU_RGB_I"; "SMD"; "TOP";58.3038; -108.2256
"J2"; "9"; "SDATA2_RGB_I"; "SMD"; "TOP";59.5738; -114.2257
"J2"; "10"; " N/C_00100"; "SMD"; "TOP";60.8438; -108.2256
"J2"; "11"; " N/C_00101"; "SMD"; "TOP";62.1138; -114.2257
"J2"; "12"; "DGND"; "SMD"; "TOP";63.3838; -108.2256
"H8"; "1"; " N/C_00060"; "THT"; "TOP"; 12.6250; -116.9989
"H8"; ""; " NONET_00269"; "THT"; "TOP"; 14.3750; -116.9989
"H8"; ""; " NONET_00270"; "THT"; "TOP"; 12.6250; -116.9989
"H7"; "1"; " N/C_00022"; "THT"; "TOP"; 63.3250; -116.9989
"H7"; ""; " NONET_00271"; "THT"; "TOP"; 65.0750; -116.9989
"H7"; ""; " NONET_00272"; "THT"; "TOP"; 63.3250; -116.9989
"H6"; "1"; " N/C_00063"; "THT"; "TOP"; 5.9906; 11.0511
"H6"; ""; " NONET_00273"; "THT"; "TOP"; 5.1156; 12.0011
"H6"; ""; " NONET_00274"; "THT"; "TOP"; 5.9906; 11.0511
"H5"; "1"; " N/C_00025"; "THT"; "TOP"; 59.9906; 11.0511
"H5"; ""; " NONET_00275"; "THT"; "TOP"; 59.1156; 12.0011
"H5"; ""; " NONET_00276"; "THT"; "TOP"; 59.9906; 11.0511
"H4"; "1"; " N/C_00066"; "THT"; "TOP"; -12.0094; -3.9250
"H4"; ""; " NONET_00277"; "THT"; "TOP"; -11.0594; -4.8000
"H4"; ""; " NONET_00278"; "THT"; "TOP"; -12.0094; -3.9250
"H3"; "1"; " N/C_00028"; "THT"; "TOP"; -11.0594; -87.0000
"H3"; ""; " NONET_00279"; "THT"; "TOP"; -12.0094; -87.8750
"H3"; ""; " NONET_00280"; "THT"; "TOP"; -11.0594; -87.0000
"H2"; "1"; " N/C_00031"; "THT"; "TOP"; 77.0656; -4.8000
"H2"; ""; " NONET_00281"; "THT"; "TOP"; 78.0156; -3.9250
"H2"; ""; " NONET_00282"; "THT"; "TOP"; 77.0656; -4.8000
"H1"; "1"; " N/C_00034"; "THT"; "TOP"; 77.0406; -65.0000
"H1"; ""; " NONET_00283"; "THT"; "TOP"; 77.9906; -64.1249
"H1"; ""; " NONET_00284"; "THT"; "TOP"; 77.0406; -65.0000
"D34"; "1"; "USB_OTG1_FS_ID"; "SMD"; "TOP";59.2074; -52.4762
"D34"; "2"; "DGND"; "SMD"; "TOP";59.2074; -51.8162
"D31"; "1"; "USB_OTG1_VBUS"; "SMD"; "TOP";59.5378; -59.5884
"D31"; "2"; "DGND"; "SMD"; "TOP";60.1978; -59.5884
"D30"; "1"; "VDD_5V"; "SMD"; "TOP";53.5684; -50.9270
"D30"; "2"; "DGND"; "SMD"; "TOP";52.9084; -50.9270
"D22"; "1"; "USB_OTG0_VBUS"; "SMD"; "TOP";68.9610; -25.1714
"D22"; "2"; "DGND"; "SMD"; "TOP";68.9610; -25.8314
"D21"; "1"; "VDD_5V"; "SMD"; "TOP";62.7126; -29.4894
"D21"; "2"; "DGND"; "SMD"; "TOP";62.7126; -30.1494
"D16"; "1"; "DGND"; "SMD"; "TOP";19.1000; -13.1300
"D16"; "2"; "LX"; "SMD"; "TOP";11.8999; -13.1300
"D15"; "1"; "DGND"; "SMD"; "TOP";30.3784; -0.2100
"D15"; "2"; "NetC38_1"; "SMD"; "TOP";30.3784; -7.4100
"D14"; "1"; "BASE"; "SMD"; "TOP";28.4000; -24.9478
"D14"; "2"; "NetC38_1"; "SMD"; "TOP";28.4000; -21.5478
"J4"; "1"; "DGND"; "SMD"; "TOP";8.5822; -76.8096
"J4"; "2"; "NetJ4_2"; "SMD"; "TOP";11.3822; -74.2696
"J4"; "3"; "NetJ4_3"; "SMD"; "TOP";8.5822; -71.7296
"J4"; "4"; "NetJ4_4"; "SMD"; "TOP";11.3822; -69.1896
"C96"; "1"; "NetC96_1"; "SMD"; "TOP";60.0446; -69.7647
"C96"; "2"; "DGND"; "SMD"; "TOP";60.0446; -68.1647
"C95"; "1"; "USB_OTG1_VBUS"; "SMD"; "TOP";58.6160; -57.6580
"C95"; "2"; "DGND"; "SMD"; "TOP";57.7160; -57.6580
"C94"; "1"; "NetC94_1"; "SMD"; "TOP";54.8938; -52.7395
"C94"; "2"; "DGND"; "SMD"; "TOP";54.8938; -51.8395
"U23"; "1"; "VDD_5V"; "SMD"; "TOP";53.5750; -52.3701
"U23"; "2"; "DGND"; "SMD"; "TOP";52.6250; -52.3701
"U23"; "3"; "USB_OTG1_ENB"; "SMD"; "TOP";51.6750; -52.3701
"U23"; "4"; "USB_OTG1_FAULTB"; "SMD"; "TOP";51.6750; -54.9901
"U23"; "5"; "NetR194_1"; "SMD"; "TOP";52.6250; -54.9901
"U23"; "6"; "NetC94_1"; "SMD"; "TOP";53.5750; -54.9901
"R20"; "1"; "SYS_VDD1_3P3V"; "SMD"; "TOP";28.8362; -98.3488
"R20"; "2"; "RMII1_REFCLK"; "SMD"; "TOP";29.7362; -98.3488
"X1"; "1"; "NetC20_1"; "SMD"; "TOP";36.2716; -92.6475
"X1"; "2"; "NetC21_1"; "SMD"; "TOP";40.0716; -92.6475
"U22"; "1"; "VDD_5V"; "SMD"; "TOP";65.1852; -29.4534
"U22"; "2"; "DGND"; "SMD"; "TOP";65.1852; -30.4034
"U22"; "3"; "USB_OTG0_ENB"; "SMD"; "TOP";65.1852; -31.3534
"U22"; "4"; "USB_OTG0_FAULTB"; "SMD"; "TOP";67.8052; -31.3534
"U22"; "5"; "NetR189_1"; "SMD"; "TOP";67.8052; -30.4034
"U22"; "6"; "NetC79_1"; "SMD"; "TOP";67.8052; -29.4534
"U10"; "1"; "DGND"; "SMD"; "TOP";37.7750; -100.5800
"U10"; "2"; "VDD_PHY1V2"; "SMD"; "TOP";37.7750; -100.0801
"U10"; "3"; "VDD_PHYA"; "SMD"; "TOP";37.7750; -99.5800
"U10"; "4"; "ETH_RX_N"; "SMD"; "TOP";37.7750; -99.0801
"U10"; "5"; "ETH_RX_P"; "SMD"; "TOP";37.7750; -98.5800
"U10"; "6"; "ETH_TX_N"; "SMD"; "TOP";37.7750; -98.0801
"U10"; "7"; "ETH_TX_P"; "SMD"; "TOP";37.7750; -97.5800
"U10"; "8"; "NetC21_1"; "SMD"; "TOP";37.7750; -97.0801
"U10"; "9"; "NetC20_1"; "SMD"; "TOP";37.0750; -96.3800
"U10"; "10"; "NetR75_2"; "SMD"; "TOP";36.5750; -96.3800
"U10"; "11"; "NetR24_2"; "SMD"; "TOP";36.0750; -96.3800
"U10"; "12"; "MDIO_CLK"; "SMD"; "TOP";35.5750; -96.3800
"U10"; "13"; " N/C_00217"; "SMD"; "TOP";35.0750; -96.3800
"U10"; "14"; " N/C_00215"; "SMD"; "TOP";34.5750; -96.3800
"U10"; "15"; "NetR26_2"; "SMD"; "TOP";34.0750; -96.3800
"U10"; "16"; "NetR25_2"; "SMD"; "TOP";33.5750; -96.3800
"U10"; "17"; "SYS_VDD1_3P3V"; "SMD"; "TOP";32.8750; -97.0801
"U10"; "18"; "NetR27_2"; "SMD"; "TOP";32.8750; -97.5800
"U10"; "19"; "NetR28_2"; "SMD"; "TOP";32.8750; -98.0801
"U10"; "20"; "RMII1_RXERR"; "SMD"; "TOP";32.8750; -98.5800
"U10"; "21"; "ENET_NTREE_N"; "SMD"; "TOP";32.8750; -99.0801
"U10"; "22"; " N/C_00214"; "SMD"; "TOP";32.8750; -99.5800
"U10"; "23"; "RMII1_TXEN"; "SMD"; "TOP";32.8750; -100.0801
"U10"; "24"; "RMII1_TXD0"; "SMD"; "TOP";32.8750; -100.5800
"U10"; "25"; "RMII1_TXD1"; "SMD"; "TOP";33.5750; -101.2801
"U10"; "26"; " N/C_00216"; "SMD"; "TOP";34.0750; -101.2801
"U10"; "27"; " N/C_00218"; "SMD"; "TOP";34.5750; -101.2801
"U10"; "28"; "NetR74_1"; "SMD"; "TOP";35.0750; -101.2801
"U10"; "29"; "DGND"; "SMD"; "TOP";35.5750; -101.2801
"U10"; "30"; "ENET_LED0/NWAYEN"; "SMD"; "TOP";36.0750; -101.2801
"U10"; "31"; "ENET_LED1/SPEED"; "SMD"; "TOP";36.5750; -101.2801
"U10"; "32"; "ENET_RST_N"; "SMD"; "TOP";37.0750; -101.2801
"U10"; "33"; "DGND"; "SMD"; "TOP";35.3250; -98.8300
"U9"; "A14"; " N/C_00207"; "SMD"; "TOP";34.8316; -88.1074
"U9"; "A13"; " N/C_00208"; "SMD"; "TOP";34.8316; -87.6074
"U9"; "A12"; " N/C_00209"; "SMD"; "TOP";34.8316; -87.1074
"U9"; "A11"; " N/C_00210"; "SMD"; "TOP";34.8316; -86.6074
"U9"; "A10"; " N/C_00211"; "SMD"; "TOP";34.8316; -86.1074
"U9"; "A9"; " N/C_00212"; "SMD"; "TOP";34.8316; -85.6074
"U9"; "A8"; "MMC1_DAT7"; "SMD"; "TOP";34.8316; -85.1074
"U9"; "A7"; " N/C_00213"; "SMD"; "TOP";34.8316; -84.6074
